indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,female,Y050_064,3,3,2.9631940800478933,0.6851775358175339,0.2658192511783461,0.16279177041847798,0.9605676979436638
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,female,Y025_049,5,11,10.87771699539105,0.8122860563280485,0.09938885091410256,0.546707547909062,0.9394878188701796
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,female,Y030_034,3,4,3.9608018440623254,0.7072552598079734,0.17122845884740276,0.32326248701616755,0.92435186746863
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,female,Y035_039,1,1,1,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,female,Y040_044,3,4,3.9478512167561086,0.7679643636353128,0.2206912789384567,0.22608934895149904,0.9740231898582546
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,female,Y045_049,2,2,1.9964004646144349,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,female,Y055_059,3,3,2.9631940800478933,0.6851775358175339,0.2673552752247207,0.16089856783441636,0.9610929499298828
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,both,Y015_049,24,108,95.26051300298674,0.6337930114367318,0.04430386910419332,0.5434897306138021,0.7155813045688232
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,both,Y015_064,24,128,113.77740523581816,0.644759370851449,0.04055280759313146,0.5619466990741364,0.7197248468387472
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,both,Y015_024,11,14,12.799866676843385,0.46663534484700153,0.11965496367172276,0.2542768711389904,0.6918145451957904
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,both,Y025_034,18,38,33.8752810337326,0.6498865460623086,0.08605800383769788,0.4693490394763779,0.7957335073457192
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,both,Y035_049,22,56,48.86626712969736,0.6628281133471396,0.07025587244340116,0.5149416026360837,0.784495913561316
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,both,Y050_064,9,20,19.09201226573245,0.7118772147291195,0.10903345167964566,0.4657091234101227,0.8750553824886513
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,both,Y025_049,24,94,82.56406757813252,0.6572346506985056,0.04971435880807545,0.5544009637104764,0.7471597890974079
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,both,Y015_019,1,1,1,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,both,Y020_024,11,13,11.809955712977718,0.4167078210384242,0.12510667563740777,0.2066699684207427,0.6620650324813764
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,both,Y025_029,15,23,20.953906757813343,0.5649668527158913,0.11533047590507618,0.34110887757452896,0.7651358710042291
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,both,Y030_034,11,15,12.969867179013724,0.7983027427091931,0.09389915080085924,0.5579215032135281,0.92544304734629
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,both,Y035_039,17,26,22.94294183302644,0.6892558426061998,0.092722898890733,0.4870386431770406,0.838233429133355
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,both,Y040_044,11,16,14.650142291125068,0.7478702067379002,0.13180644953851414,0.4297777328804235,0.921095751484313
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,both,Y045_049,12,14,12.019389267192082,0.5465487536973949,0.1588177378514451,0.255544158126324,0.80887702457256
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,both,Y050_054,5,9,8.52293226275915,0.7954698167677063,0.11290034655971942,0.4995360596723275,0.9380973333219104
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,both,Y055_059,7,7,6.785538879595982,0.7314740669765949,0.1662448871893387,0.34146974149560244,0.9346845172826916
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,both,Y060_064,4,4,3.786974422552011,0.4837655965929196,0.2582924959703368,0.10986963177033236,0.8767657179548444
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,male,Y015_049,19,38,34.75087349373937,0.46025709169255463,0.09799332904937703,0.2824287441131272,0.6488141096065524
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,male,Y015_064,19,47,42.915179235311136,0.4960385644860162,0.08441602907262256,0.3367754738492641,0.6561096299213269
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,male,Y015_024,3,4,3.9539581968839546,0.24864216323555183,0.1609002772545645,0.05765418897036059,0.641567697459283
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,male,Y025_034,8,11,10.187899142877535,0.4702944490635674,0.17087049213527525,0.18796198032208225,0.7730094430461071
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,male,Y035_049,18,23,20.701006802460185,0.4902350353855071,0.11882768538639078,0.2746787908413595,0.7094846756217357
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,male,Y050_064,7,9,8.612495526051607,0.6869497010797462,0.12249968142983604,0.4181031776171691,0.870158319636533
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,male,Y025_049,19,34,30.872455148445912,0.48344174162028386,0.11114652732861229,0.281185908686178,0.6912718802056421
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,male,Y015_019,1,1,1,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,male,Y020_024,3,3,2.9543352842064836,0,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,male,Y025_029,4,5,4.688775533362608,0.1849185843283586,0.17997901384177295,0.02137841433843788,0.7020373734054158
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,male,Y030_034,5,6,5.506882314775807,0.7001546044497208,0.16606233606543655,0.3313004463782187,0.9167035010962292
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,male,Y035_039,7,8,7.353876869033948,0.4002797503657355,0.2063134937685728,0.11019311426961945,0.7824788509033118
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,male,Y040_044,8,8,7.540941222283563,0.5813739928805073,0.18304087446658743,0.2412861750260994,0.858449780978312
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,male,Y045_049,7,7,6.166526040528417,0.5090601015255348,0.20274067678874128,0.1745474175331696,0.8356517255002714
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,male,Y050_054,4,5,4.873580435044657,0.8040782556290942,0.1848817262938891,0.29148245518301524,0.9761575773813516
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,male,Y055_059,2,2,1.947541831235199,1,7.869361041926524e-17,0.9999999999999996,1
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,male,Y060_064,2,2,1.8143361694558575,0,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,female,Y015_049,22,70,62.66539286934617,0.7640600451208762,0.05354163093986085,0.644042062625262,0.8528569516886351
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,female,Y015_064,22,81,73.10254693449163,0.7604999791342868,0.05220976169293938,0.644191956444271,0.8477729623662089
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,female,Y015_024,9,10,8.92990782682601,0.5810776014497935,0.14904162575025265,0.2946678749041795,0.8215987852158366
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,female,Y025_034,16,27,24.095400699972103,0.7454572758159063,0.07393161630103642,0.5770996210005049,0.862733315613355
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,female,Y035_049,18,33,30.50667164112439,0.8436759383222345,0.07326409638471384,0.644984115629631,0.941288354228716
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,female,Y050_064,8,11,10.63115075120422,0.7360064727511624,0.12288073841523932,0.4466499746167594,0.905923295255224
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,female,Y025_049,22,60,53.73636394783663,0.7941427825244851,0.04753377645713279,0.6857226652208481,0.8721343617314453
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,female,Y020_024,9,10,8.92990782682601,0.5810776014497935,0.14915622909340717,0.2944761308925675,0.8217339944546995
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,female,Y025_029,12,18,16.31530808823364,0.6873678963011222,0.08995099545501133,0.49185871404842896,0.8331687137357469
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,female,Y030_034,8,9,8.429228984048539,0.9083560135697388,0.080278308890861,0.5995567784984971,0.9849887657767448
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,female,Y035_039,14,18,16.874909372298994,0.8920411838156243,0.07480064787843466,0.6432336118513489,0.9742716877840804
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,female,Y040_044,6,8,7.84790357874142,0.9999999999999998,9.27441147742384e-17,0.9999999999999996,1
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,female,Y045_049,6,7,6.293506926135216,0.6006376513739494,0.21881599264929777,0.20104195360453783,0.8998933572445211
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,female,Y050_054,2,4,3.668577308053802,0.7828729824664902,0.11720982767420116,0.4827609053496275,0.9330154407483068
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,female,Y055_059,5,5,4.980840478409092,0.5892093963066227,0.2232991664568201,0.19038723490757545,0.897421016854104
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_16_demo,Mangochi,all,female,Y060_064,2,2,1.997202296090995,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,both,Y015_049,18,54,45.5142530220741,0.6706637978111889,0.07685007072548981,0.5073109598100478,0.8010917411156752
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,both,Y015_064,18,69,59.014801404839574,0.6681443575343532,0.06566242751573759,0.5298096026650311,0.78248865182875
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,both,Y015_024,3,4,3.696518669109952,0.3769681039709471,0.14661862826397348,0.1511013593883581,0.6728524243824789
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,both,Y025_034,12,19,15.968043769258896,0.7155984012416986,0.1208274564140766,0.4400667184788328,0.8895698546540333
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,both,Y035_049,15,31,25.87402935522281,0.6884016747693502,0.09209894099506406,0.48778621302382863,0.8367414504320944
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,both,Y050_064,8,15,14.329868476795912,0.65732386119714,0.13426401721813616,0.37358154425561346,0.8605258499669816
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,both,Y025_049,18,50,41.841839842837416,0.6988118620141406,0.0771955126424982,0.5306590514058368,0.8264254648500496
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,both,Y015_019,2,2,1.9720968807379613,0.44052530015672065,0.35223945077695606,0.04564375657436813,0.9283828302904517
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,both,Y020_024,2,2,1.726369819116805,0.30093950227536204,0.29871231111589575,0.02593739365218864,0.8743668439770107
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,both,Y025_029,6,6,5.088135812142128,0.8657086656484914,0.12974096965251025,0.4197624452946815,0.9828898024105543
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,both,Y030_034,8,13,12.06271552055662,0.6064547159186604,0.1853669631939365,0.2516520199254116,0.8759569934368956
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,both,Y035_039,11,12,9.16425029634824,0.5746046304515313,0.1668220954197058,0.2617334219457207,0.8373041445234156
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,both,Y040_044,4,9,8.348423418928277,0.522586390564006,0.21033667779079587,0.17336357642863748,0.8510408672379097
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,both,Y045_049,8,10,9.511837770348167,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,both,Y050_054,7,11,10.427375280877005,0.712797998242438,0.11277115586613425,0.45743809881852665,0.8796039613630399
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,both,Y055_059,2,2,1.9969122706566007,0.48033879533609714,0.35502968563895565,0.0538408939314173,0.9375560197739516
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,both,Y060_064,2,2,1.9523430406242703,0.5781187175403447,0.3478338993036423,0.07726196695109362,0.957313741924702
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,male,Y015_049,11,18,15.03504906516294,0.6519634253413865,0.11076118188476276,0.4184729930337514,0.8298277288851614
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,male,Y015_064,12,25,21.076874340206764,0.6213476854429131,0.0885790026138751,0.4396363821987376,0.7743751362919198
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,male,Y015_024,1,1,1,0,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,male,Y025_034,5,5,4.966658084854361,0.3656583647143341,0.212792928542644,0.08714863004957289,0.7768116056960348
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,male,Y035_049,9,12,9.351008944113646,0.8352795373945417,0.10412844103320444,0.5349891210702384,0.9571743171244764
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,male,Y050_064,5,7,6.65892996729709,0.517700028573458,0.2038917145140814,0.17804378402345958,0.8417513395538251
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,male,Y025_049,11,17,14.046049682264004,0.7034566739767123,0.11691857465107804,0.44159229438338976,0.8767846980629037
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,male,Y020_024,1,1,1,0,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,male,Y025_029,2,2,1.9989426046322176,0.4885002461657581,0.3572710881541592,0.0547618348148548,0.9402754192818036
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,male,Y030_034,3,3,2.970694209061669,0.2870465819966818,0.25201592098395786,0.03477856747918126,0.8181424928481303
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,male,Y035_039,5,5,3.7689090522790023,0.8428884668949093,0.15397172872991866,0.3545848899605677,0.9812696719982784
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,male,Y040_044,2,3,2.965175200305064,0.6216929643372636,0.33407853501324264,0.0921798225116547,0.9637637252545568
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,male,Y045_049,4,4,3.878803181928862,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,male,Y050_054,4,6,5.677584783411008,0.6227156905864161,0.2120648768887183,0.21959415326103057,0.9063800379191456
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,male,Y055_059,1,1,1,0,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,female,Y015_049,17,36,31.091060287772716,0.6821400219140206,0.08998027090525143,0.4875670621483568,0.8287778017343884
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,female,Y015_064,17,44,38.4764580703658,0.6992895611757536,0.07513596495957557,0.5358401695989303,0.8240784007030509
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,female,Y015_024,3,3,2.746383633750742,0.5529833659131191,0.30771922011018243,0.097339694555828,0.9341712845300782
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,female,Y025_034,9,14,11.054820889331811,0.8538870844751135,0.13386829432877362,0.41640020645922465,0.9795359074375256
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,female,Y035_049,11,19,17.805356982450334,0.568171047774591,0.0971202667199605,0.3772027923207244,0.7408178915804485
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,female,Y050_064,6,8,7.69044139417386,0.7874812721879164,0.15017420745192137,0.38961087710834696,0.95557738732411035
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,female,Y025_049,17,33,28.369062693360863,0.6958888217579067,0.08129517184483792,0.5187139616532733,0.8293039553255013
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,female,Y015_019,2,2,1.9720968807379613,0.44052530015672065,0.35363958253415406,0.04516118517325185,0.929119612135855
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,female,Y020_024,1,1,1,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,female,Y025_029,4,4,3.355952069665615,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,female,Y030_034,6,10,9.299607583081244,0.7422368217481031,0.21327647485569157,0.2446683501008327,0.962402945748077
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,female,Y035_039,7,7,6.791233448362257,0.25470516106896735,0.1633612537166854,0.05950489904724128,0.6486251324888487
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,female,Y040_044,4,6,5.391934822880837,0.46432044810689016,0.1606530967451518,0.19640687625772568,0.7545414789462507
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,female,Y045_049,4,6,5.656342853028584,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,female,Y050_054,5,5,4.784828873582414,0.8329638511452093,0.1572522885387619,0.35242493885363047,0.978583763614738
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,female,Y055_059,1,1,1,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_17_demo,Machinga,all,female,Y060_064,2,2,1.9523430406242703,0.5781187175403447,0.3506246987974432,0.07567817706504852,0.9582208568308904
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_18_demo,Balaka,all,both,Y015_049,6,30,27.493283026061437,0.7285340799314405,0.10916664364728804,0.476350989282737,0.8878596309223126
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_18_demo,Balaka,all,both,Y015_064,6,34,31.023727144814316,0.7522164446062246,0.09948465175028562,0.5160771457777524,0.8962844940077042
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_18_demo,Balaka,all,both,Y015_024,1,1,1,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_18_demo,Balaka,all,both,Y025_034,6,12,11.506101797799383,0.9174638256253282,0.08462377161619673,0.5542996150627716,0.9900353274800844
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_18_demo,Balaka,all,both,Y035_049,6,17,15.555794131342656,0.611174186833943,0.1460527261842669,0.3203127165798268,0.8398128350881064
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_18_demo,Balaka,all,both,Y050_064,3,4,3.942817304769136,1,6.569539678144561e-17,0.9999999999999996,1
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_18_demo,Balaka,all,both,Y025_049,6,29,26.50633918820975,0.7194798960675514,0.10946387532316208,0.46975593406181454,0.8813095949096541
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_18_demo,Balaka,all,both,Y020_024,1,1,1,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_18_demo,Balaka,all,both,Y025_029,4,5,4.827096239195937,1,5.740847144189115e-17,0.9999999999999998,1
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_18_demo,Balaka,all,both,Y030_034,5,7,6.797195629399767,0.8456686243900848,0.1481231737493458,0.37205899385798735,0.9806485124309664
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_18_demo,Balaka,all,both,Y035_039,4,6,5.775105631089045,0.5195139908145333,0.19080818340719455,0.1946466819053272,0.8286779270818625
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_18_demo,Balaka,all,both,Y040_044,4,7,6.321430862865429,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_18_demo,Balaka,all,both,Y045_049,2,4,3.5683541535827077,0.17079714045911584,0.2008568666851117,0.01262140657973746,0.7684683254300078
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_18_demo,Balaka,all,both,Y050_054,3,3,2.945556909950269,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_18_demo,Balaka,all,both,Y055_059,1,1,1,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_18_demo,Balaka,all,male,Y015_049,4,7,6.625197960979367,0.5197585502757087,0.12855884660803304,0.2828468501954061,0.7481056748084365
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_18_demo,Balaka,all,male,Y015_064,4,8,7.460600746852319,0.5586607418025014,0.1472680819199962,0.281922442121558,0.8031979200530033
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_18_demo,Balaka,all,male,Y015_024,1,1,1,1,0,,
